Time,ObjectCount,FPS,FrameTime(ms),PhysicsTime(ms),TotalMemory(MB),ActiveObjects
4.23,4000,351.5,2.8452,0.0000,1120,3968
4.23,4000,376.0,2.6593,0.0000,1120,3968
4.24,4000,380.7,2.6264,0.0000,1120,3968
4.24,4000,350.8,2.8506,0.0000,1120,3968
4.24,4000,155.0,6.4533,2.3368,1120,3968
4.25,4000,382.6,2.6136,0.0000,1120,3968
4.25,4000,391.6,2.5534,0.0000,1120,3968
4.25,4000,389.3,2.5690,0.0000,1120,3968
4.26,4000,375.1,2.6662,0.0000,1121,3968
4.26,4000,366.0,2.7324,0.0000,1121,3967
4.26,4000,173.4,5.7685,1.9666,1121,3967
4.27,4000,374.6,2.6693,0.0000,1121,3967
4.27,4000,361.5,2.7663,0.0000,1121,3967
4.27,4000,368.4,2.7147,0.0000,1121,3967
4.27,4000,375.5,2.6633,0.0000,1121,3967
4.28,4000,370.3,2.7002,0.0000,1121,3967
4.28,4000,175.5,5.6981,1.9764,1121,3967
4.29,4000,359.9,2.7787,0.0000,1121,3967
4.29,4000,346.9,2.8824,0.0000,1121,3967
4.29,4000,352.1,2.8401,0.0000,1122,3967
4.29,4000,381.9,2.6185,0.0000,1122,3967
4.30,4000,390.4,2.5617,0.0000,1122,3965
4.30,4000,171.3,5.8367,2.0783,1122,3965
4.31,4000,175.4,5.7011,0.0000,1118,3965
4.31,4000,391.8,2.5524,0.0000,1118,3965
4.31,4000,389.5,2.5675,0.0000,1118,3965
4.32,4000,390.6,2.5599,0.0000,1118,3965
4.32,4000,384.9,2.5982,0.0000,1118,3963
4.32,4000,172.0,5.8137,2.1684,1118,3963
4.33,4000,384.3,2.6020,0.0000,1118,3963
4.33,4000,385.5,2.5937,0.0000,1118,3963
4.33,4000,382.9,2.6116,0.0000,1118,3963
4.33,4000,384.9,2.5982,0.0000,1118,3963
4.34,4000,377.3,2.6501,0.0000,1119,3961
4.34,4000,168.7,5.9267,2.0541,1119,3961
4.35,4000,408.4,2.4483,0.0000,1119,3961
4.35,4000,330.5,3.0255,0.0000,1119,3961
4.35,4000,353.4,2.8296,0.0000,1119,3961
4.35,4000,358.7,2.7875,0.0000,1119,3961
4.36,4000,378.8,2.6400,0.0000,1119,3960
4.36,4000,151.7,6.5918,2.2735,1119,3960
4.37,4000,347.9,2.8743,0.0000,1119,3960
4.37,4000,487.4,2.0515,0.0000,1119,3960
4.37,4000,380.7,2.6269,0.0000,1119,3960
4.37,4000,382.8,2.6124,0.0000,1119,3960
4.38,4000,384.2,2.6031,0.0000,1119,3960
4.38,4000,169.7,5.8937,2.0691,1119,3960
4.38,4000,376.4,2.6566,0.0000,1119,3960
4.39,4000,362.6,2.7577,0.0000,1119,3960
4.39,4000,352.0,2.8406,0.0000,1120,3960
4.39,4000,378.9,2.6391,0.0000,1120,3960
4.40,4000,394.8,2.5332,0.0000,1120,3960
4.40,4000,388.5,2.5738,0.0000,1120,3959
4.40,4000,179.0,5.5864,1.8826,1120,3959
4.41,4000,392.4,2.5486,0.0000,1120,3959
4.41,4000,350.9,2.8496,0.0000,1120,3959
4.41,4000,314.7,3.1774,0.0000,1120,3959
4.41,4000,381.9,2.6185,0.0000,1120,3959
4.42,4000,383.6,2.6068,0.0000,1120,3959
4.42,4000,159.2,6.2803,2.0041,1120,3959
4.43,4000,355.6,2.8121,0.0000,1120,3959
4.43,4000,350.7,2.8515,0.0000,1121,3959
4.43,4000,361.4,2.7667,0.0000,1121,3959
4.43,4000,370.9,2.6963,0.0000,1121,3959
4.44,4000,377.6,2.6486,0.0000,1121,3958
4.44,4000,151.5,6.5989,2.1810,1121,3958
4.45,4000,347.1,2.8809,0.0000,1121,3958
4.45,4000,389.4,2.5678,0.0000,1121,3958
4.45,4000,379.3,2.6365,0.0000,1121,3958
4.45,4000,386.9,2.5849,0.0000,1121,3958
4.46,4000,353.4,2.8293,0.0000,1121,3958
4.46,4000,177.8,5.6249,1.9583,1121,3958
4.47,4000,342.1,2.9230,0.0000,1121,3958
4.47,4000,352.2,2.8390,0.0000,1121,3958
4.47,4000,504.4,1.9824,0.0000,1121,3958
4.47,4000,380.3,2.6296,0.0000,1121,3958
4.48,4000,389.8,2.5651,0.0000,1122,3958
4.48,4000,156.8,6.3781,2.2865,1122,3958
4.49,4000,333.6,2.9979,0.0000,1122,3958
4.49,4000,349.1,2.8649,0.0000,1122,3958
4.49,4000,370.3,2.7004,0.0000,1122,3958
4.49,4000,358.8,2.7872,0.0000,1122,3958
4.50,4000,346.5,2.8856,0.0000,1122,3958
4.50,4000,170.4,5.8669,1.9310,1122,3958
4.51,4000,299.6,3.3375,0.0000,1122,3958
4.51,4000,385.4,2.5949,0.0000,1122,3958
4.51,4000,500.8,1.9969,0.0000,1122,3958
4.51,4000,386.3,2.5888,0.0000,1122,3958
4.52,4000,391.8,2.5525,0.0000,1123,3958
4.52,4000,386.7,2.5863,0.0000,1123,3957
4.52,4000,175.3,5.7035,1.8811,1123,3957
4.53,4000,387.6,2.5797,0.0000,1123,3957
4.53,4000,387.8,2.5784,0.0000,1123,3957
4.53,4000,381.7,2.6196,0.0000,1123,3957
4.53,4000,360.1,2.7768,0.0000,1123,3957
4.54,4000,382.1,2.6170,0.0000,1123,3957
4.54,4000,173.6,5.7606,1.9653,1123,3957
4.55,4000,374.0,2.6735,0.0000,1123,3957
4.55,4000,364.9,2.7404,0.0000,1123,3957
4.55,4000,364.7,2.7417,0.0000,1124,3957
4.55,4000,307.4,3.2533,0.0000,1124,3957
4.56,4000,420.7,2.3771,0.0000,1124,3953
4.56,4000,153.4,6.5174,1.9331,1124,3953
4.57,4000,304.1,3.2881,0.0000,1124,3953
4.57,4000,318.0,3.1444,0.0000,1124,3953
4.57,4000,389.5,2.5671,0.0000,1124,3953
4.57,4000,384.2,2.6028,0.0000,1124,3953
4.58,4000,478.3,2.0906,0.0000,1124,3952
4.58,4000,164.9,6.0625,1.9258,1124,3952
4.59,4000,379.8,2.6327,0.0000,1124,3952
4.59,4000,186.2,5.3695,0.0000,1120,3952
4.59,4000,333.6,2.9977,0.0000,1120,3952
4.60,4000,373.8,2.6755,0.0000,1120,3952
4.60,4000,168.8,5.9231,1.9699,1120,3952
4.61,4000,349.1,2.8648,0.0000,1120,3952
4.61,4000,387.1,2.5831,0.0000,1121,3952
4.61,4000,428.8,2.3319,0.0000,1121,3952
4.61,4000,493.5,2.0265,0.0000,1121,3952
4.62,4000,386.3,2.5884,0.0000,1121,3952
4.62,4000,514.7,1.9429,0.0000,1121,3951
4.62,4000,192.7,5.1901,1.8700,1121,3951
4.63,4000,312.9,3.1960,0.0000,1121,3951
4.63,4000,356.4,2.8056,0.0000,1121,3951
4.63,4000,375.7,2.6616,0.0000,1121,3951
4.63,4000,389.6,2.5666,0.0000,1121,3951
4.64,4000,317.2,3.1525,0.0000,1121,3951
4.64,4000,144.4,6.9255,2.1535,1121,3951
4.65,4000,318.1,3.1435,0.0000,1121,3951
4.65,4000,369.9,2.7038,0.0000,1121,3951
4.65,4000,354.1,2.8240,0.0000,1121,3951
4.65,4000,371.4,2.6927,0.0000,1121,3951
4.66,4000,388.7,2.5727,0.0000,1121,3950
4.66,4000,160.6,6.2250,2.1135,1122,3950
4.67,4000,489.7,2.0419,0.0000,1122,3950
4.67,4000,474.0,2.1097,0.0000,1122,3950
4.67,4000,367.1,2.7242,0.0000,1122,3950
4.67,4000,380.7,2.6265,0.0000,1122,3950
4.68,4000,345.0,2.8984,0.0000,1122,3950
4.68,4000,305.5,3.2731,0.0000,1122,3949
4.69,4000,149.4,6.6918,2.0222,1122,3949
4.69,4000,465.9,2.1465,0.0000,1122,3949
4.69,4000,304.6,3.2827,0.0000,1122,3949
4.69,4000,331.6,3.0159,0.0000,1122,3949
4.70,4000,345.3,2.8964,0.0000,1122,3947
4.70,4000,145.4,6.8755,2.0850,1122,3947
4.71,4000,373.5,2.6776,0.0000,1122,3947
4.71,4000,339.8,2.9427,0.0000,1122,3947
4.71,4000,350.4,2.8537,0.0000,1122,3947
4.72,4000,385.6,2.5936,0.0000,1123,3947
4.72,4000,374.8,2.6682,0.0000,1123,3947
4.72,4000,190.3,5.2546,1.9944,1123,3947
4.73,4000,362.9,2.7552,0.0000,1123,3947
4.73,4000,429.6,2.3280,0.0000,1123,3947
4.73,4000,369.5,2.7065,0.0000,1123,3947
4.73,4000,360.2,2.7764,0.0000,1123,3947
4.74,4000,378.2,2.6442,0.0000,1123,3947
4.74,4000,166.3,6.0115,1.9435,1123,3947
4.75,4000,357.8,2.7948,0.0000,1123,3947
4.75,4000,333.8,2.9955,0.0000,1123,3947
4.75,4000,322.8,3.0978,0.0000,1123,3947
4.75,4000,329.1,3.0387,0.0000,1123,3947
4.76,4000,374.6,2.6698,0.0000,1123,3947
4.76,4000,172.1,5.8110,1.8525,1124,3947
4.77,4000,368.9,2.7106,0.0000,1124,3947
4.77,4000,490.5,2.0386,0.0000,1124,3947
4.77,4000,341.9,2.9249,0.0000,1124,3947
4.77,4000,324.7,3.0798,0.0000,1124,3947
4.78,4000,379.5,2.6351,0.0000,1124,3946
4.78,4000,183.1,5.4612,1.6389,1124,3946
4.79,4000,290.4,3.4438,0.0000,1124,3946
4.79,4000,506.8,1.9731,0.0000,1124,3946
4.79,4000,379.2,2.6370,0.0000,1124,3946
4.79,4000,385.0,2.5973,0.0000,1124,3946
4.80,4000,370.4,2.6996,0.0000,1125,3946
4.80,4000,383.9,2.6049,0.0000,1125,3946
4.80,4000,154.5,6.4725,1.9621,1125,3946
4.81,4000,372.1,2.6873,0.0000,1125,3946
4.81,4000,340.3,2.9383,0.0000,1125,3946
4.81,4000,366.8,2.7264,0.0000,1125,3946
4.82,4000,351.3,2.8465,0.0000,1125,3946
4.82,4000,387.1,2.5833,0.0000,1125,3944
4.82,4000,182.2,5.4896,1.6643,1125,3944
4.83,4000,371.1,2.6950,0.0000,1125,3944
4.83,4000,506.5,1.9744,0.0000,1125,3944
4.83,4000,491.9,2.0328,0.0000,1125,3944
4.83,4000,368.9,2.7106,0.0000,1125,3944
4.84,4000,389.7,2.5663,0.0000,1126,3944
4.84,4000,336.8,2.9692,0.0000,1126,3944
4.84,4000,163.6,6.1134,1.9110,1126,3944
4.85,4000,349.1,2.8642,0.0000,1126,3944
4.85,4000,514.6,1.9434,0.0000,1126,3944
4.85,4000,338.5,2.9544,0.0000,1125,3944
4.85,4000,375.8,2.6611,0.0000,1125,3944
4.86,4000,373.5,2.6776,0.0000,1126,3943
4.86,4000,185.4,5.3949,1.5992,1126,3943
4.87,4000,451.1,2.2166,0.0000,1126,3943
4.87,4000,336.7,2.9704,0.0000,1126,3943
4.87,4000,368.7,2.7123,0.0000,1126,3943
4.87,4000,322.6,3.0996,0.0000,1126,3943
4.88,4000,374.2,2.6722,0.0000,1126,3941
4.88,4000,185.6,5.3884,1.6943,1126,3941
4.89,4000,163.5,6.1168,0.0000,1126,3941
4.89,4000,383.8,2.6055,0.0000,1122,3941
4.89,4000,356.7,2.8034,0.0000,1122,3941
4.90,4000,350.7,2.8511,0.0000,1122,3937
4.90,4000,173.6,5.7589,1.7189,1122,3937
4.91,4000,274.0,3.6490,0.0000,1122,3937
4.91,4000,382.0,2.6177,0.0000,1123,3937
4.91,4000,391.1,2.5571,0.0000,1123,3937
4.91,4000,375.4,2.6637,0.0000,1123,3937
4.92,4000,351.0,2.8490,0.0000,1123,3933
4.92,4000,193.0,5.1813,1.6703,1123,3933
4.92,4000,360.9,2.7708,0.0000,1123,3933
4.93,4000,364.0,2.7474,0.0000,1123,3933
4.93,4000,366.7,2.7271,0.0000,1123,3933
4.93,4000,500.2,1.9994,0.0000,1123,3933
4.93,4000,415.1,2.4092,0.0000,1123,3933
4.94,4000,377.6,2.6484,0.0000,1123,3933
4.94,4000,154.4,6.4777,1.7291,1123,3933
4.95,4000,362.5,2.7583,0.0000,1123,3933
4.95,4000,354.2,2.8236,0.0000,1123,3933
4.95,4000,379.0,2.6382,0.0000,1123,3933
4.95,4000,380.7,2.6264,0.0000,1124,3933
4.96,4000,357.7,2.7956,0.0000,1124,3931
4.96,4000,170.9,5.8527,2.0271,1124,3931
4.97,4000,419.4,2.3841,0.0000,1124,3931
4.97,4000,387.7,2.5791,0.0000,1124,3931
4.97,4000,355.6,2.8125,0.0000,1124,3931
4.97,4000,307.0,3.2578,0.0000,1124,3931
4.98,4000,375.6,2.6621,0.0000,1124,3931
4.98,4000,181.6,5.5076,1.6486,1124,3931
4.99,4000,312.1,3.2036,0.0000,1124,3931
4.99,4000,325.2,3.0753,0.0000,1124,3931
4.99,4000,495.5,2.0183,0.0000,1124,3931
4.99,4000,495.8,2.0170,0.0000,1124,3931
5.00,4000,374.1,2.6734,0.0000,1124,3931
5.00,4000,369.8,2.7043,0.0000,1124,3929
5.00,4000,177.2,5.6419,1.6348,1124,3929
5.01,4000,362.7,2.7568,0.0000,1125,3929
5.01,4000,344.4,2.9037,0.0000,1125,3929
5.01,4000,364.3,2.7452,0.0000,1125,3929
5.01,4000,384.9,2.5983,0.0000,1125,3929
5.02,4000,373.2,2.6797,0.0000,1125,3924
5.02,4000,174.5,5.7317,1.6662,1125,3924
5.03,4000,412.3,2.4256,0.0000,1125,3924
5.03,4000,374.2,2.6725,0.0000,1125,3924
5.03,4000,371.4,2.6924,0.0000,1125,3924
5.03,4000,366.6,2.7281,0.0000,1125,3924
5.04,4000,386.4,2.5879,0.0000,1125,3924
5.04,4000,389.4,2.5683,0.0000,1125,3923
5.04,4000,174.3,5.7376,1.8392,1125,3923
5.05,4000,318.5,3.1398,0.0000,1125,3923
5.05,4000,387.5,2.5807,0.0000,1125,3923
5.05,4000,399.3,2.5043,0.0000,1125,3923
5.05,4000,437.0,2.2883,0.0000,1122,3923
5.06,4000,351.3,2.8467,0.0000,1122,3922
5.06,4000,174.7,5.7254,1.5929,1122,3922
5.07,4000,471.1,2.1225,0.0000,1122,3922
5.07,4000,380.1,2.6308,0.0000,1122,3922
5.07,4000,393.2,2.5433,0.0000,1122,3922
5.07,4000,400.8,2.4953,0.0000,1123,3922
5.08,4000,397.2,2.5177,0.0000,1123,3922
5.08,4000,367.1,2.7238,0.0000,1123,3922
5.08,4000,173.6,5.7592,1.9728,1123,3922
5.09,4000,370.1,2.7023,0.0000,1123,3922
5.09,4000,379.9,2.6320,0.0000,1123,3922
5.09,4000,374.3,2.6715,0.0000,1123,3922
5.09,4000,374.5,2.6703,0.0000,1123,3922
5.10,4000,379.2,2.6368,0.0000,1123,3921
5.10,4000,174.6,5.7270,1.7713,1123,3921
5.11,4000,376.4,2.6567,0.0000,1123,3921
5.11,4000,422.1,2.3692,0.0000,1123,3921
5.11,4000,333.7,2.9963,0.0000,1124,3921
5.11,4000,322.4,3.1015,0.0000,1124,3921
5.12,4000,377.1,2.6516,0.0000,1124,3920
5.12,4000,188.9,5.2943,1.5864,1124,3920
5.13,4000,323.4,3.0924,0.0000,1124,3920
5.13,4000,381.9,2.6182,0.0000,1124,3920
5.13,4000,297.8,3.3581,0.0000,1124,3920
5.13,4000,416.4,2.4018,0.0000,1124,3920
5.14,4000,385.2,2.5960,0.0000,1124,3919
5.14,4000,171.8,5.8198,1.6106,1124,3919
5.15,4000,323.7,3.0892,0.0000,1124,3919
5.15,4000,273.0,3.6630,0.0000,1124,3919
5.15,4000,320.9,3.1167,0.0000,1125,3919
5.16,4000,297.4,3.3623,0.0000,1125,3919
5.16,4000,345.0,2.8988,0.0000,1125,3916
5.16,4000,176.5,5.6672,1.7266,1125,3916
5.17,4000,370.4,2.6999,0.0000,1125,3916
5.17,4000,343.7,2.9098,0.0000,1125,3916
5.18,4000,108.5,9.2205,0.0000,1125,3914
5.19,4000,104.3,9.5895,1.8322,1125,3914
5.19,4000,186.8,5.3537,0.0000,1125,3914
5.20,4000,467.2,2.1404,0.0000,1120,3914
5.20,4000,373.5,2.6773,0.0000,1120,3914
5.21,4000,155.1,6.4494,1.5487,1120,3914
5.21,4000,378.8,2.6396,0.0000,1121,3914
5.21,4000,486.3,2.0565,0.0000,1121,3914
5.21,4000,352.5,2.8365,0.0000,1121,3914
5.22,4000,384.1,2.6038,0.0000,1121,3914
5.22,4000,367.7,2.7199,0.0000,1121,3910
5.22,4000,159.3,6.2781,1.8014,1121,3910
5.23,4000,299.7,3.3365,0.0000,1121,3910
5.23,4000,302.5,3.3057,0.0000,1121,3910
5.23,4000,363.7,2.7498,0.0000,1121,3910
5.24,4000,371.7,2.6904,0.0000,1121,3907
5.24,4000,187.4,5.3369,1.8004,1121,3907
5.25,4000,292.2,3.4220,0.0000,1121,3907
5.25,4000,279.5,3.5780,0.0000,1121,3907
5.25,4000,298.6,3.3486,0.0000,1121,3907
5.25,4000,349.8,2.8588,0.0000,1121,3907
5.26,4000,367.0,2.7249,0.0000,1122,3905
5.26,4000,155.5,6.4328,1.9283,1122,3905
5.27,4000,386.5,2.5875,0.0000,1122,3905
5.27,4000,377.7,2.6478,0.0000,1122,3905
5.27,4000,386.2,2.5894,0.0000,1122,3905
5.27,4000,390.2,2.5628,0.0000,1122,3905
5.28,4000,380.1,2.6310,0.0000,1122,3905
5.28,4000,173.7,5.7581,1.6820,1122,3905
5.29,4000,392.4,2.5487,0.0000,1122,3905
5.29,4000,388.5,2.5738,0.0000,1122,3905
5.29,4000,343.9,2.9079,0.0000,1122,3905
5.29,4000,353.6,2.8280,0.0000,1122,3905
5.30,4000,386.8,2.5855,0.0000,1122,3905
5.30,4000,188.2,5.3143,1.4741,1123,3905
5.30,4000,389.3,2.5689,0.0000,1123,3905
5.31,4000,384.1,2.6038,0.0000,1123,3905
5.31,4000,333.3,3.0000,0.0000,1123,3905
5.31,4000,429.7,2.3274,0.0000,1123,3905
5.31,4000,406.0,2.4631,0.0000,1123,3905
5.32,4000,380.2,2.6302,0.0000,1123,3902
5.32,4000,177.6,5.6322,1.5228,1123,3902
5.33,4000,219.0,4.5659,0.0000,1123,3902
5.33,4000,469.2,2.1312,0.0000,1123,3902
5.33,4000,499.1,2.0037,0.0000,1123,3902
5.33,4000,484.4,2.0644,0.0000,1123,3902
5.34,4000,363.4,2.7521,0.0000,1123,3900
5.34,4000,182.2,5.4878,1.5733,1123,3900
5.35,4000,283.0,3.5340,0.0000,1123,3900
5.35,4000,371.7,2.6900,0.0000,1123,3900
5.35,4000,329.8,3.0323,0.0000,1124,3900
5.35,4000,363.1,2.7537,0.0000,1124,3900
5.36,4000,384.4,2.6013,0.0000,1124,3900
5.36,4000,185.7,5.3846,1.5840,1124,3900
5.36,4000,383.8,2.6052,0.0000,1124,3900
5.37,4000,384.1,2.6038,0.0000,1124,3900
5.37,4000,387.9,2.5777,0.0000,1124,3900
5.37,4000,324.0,3.0861,0.0000,1124,3900
5.38,4000,342.3,2.9215,0.0000,1124,3900
5.38,4000,537.3,1.8612,0.0000,1124,3898
5.38,4000,185.7,5.3843,1.5483,1124,3898
5.39,4000,367.8,2.7191,0.0000,1124,3898
5.39,4000,366.9,2.7253,0.0000,1124,3898
5.39,4000,377.5,2.6493,0.0000,1125,3898
5.39,4000,379.7,2.6340,0.0000,1125,3898
5.40,4000,381.6,2.6207,0.0000,1125,3898
5.40,4000,348.0,2.8733,0.0000,1125,3897
5.40,4000,188.9,5.2928,1.4863,1125,3897
5.41,4000,532.0,1.8796,0.0000,1125,3897
5.41,4000,511.6,1.9548,0.0000,1125,3897
5.41,4000,370.9,2.6960,0.0000,1125,3897
5.41,4000,494.5,2.0221,0.0000,1125,3897
5.42,4000,383.9,2.6046,0.0000,1125,3897
5.42,4000,361.2,2.7686,0.0000,1125,3896
5.42,4000,181.1,5.5225,1.4959,1125,3896
5.43,4000,381.7,2.6198,0.0000,1125,3896
5.43,4000,319.4,3.1306,0.0000,1126,3896
5.43,4000,334.9,2.9857,0.0000,1126,3896
5.43,4000,515.0,1.9417,0.0000,1126,3896
5.44,4000,396.2,2.5240,0.0000,1126,3895
5.44,4000,185.2,5.4002,1.6054,1126,3895
5.45,4000,360.2,2.7764,0.0000,1126,3895
5.45,4000,381.9,2.6184,0.0000,1126,3895
5.45,4000,392.4,2.5482,0.0000,1126,3895
5.46,4000,169.4,5.9029,0.0000,1122,3892
5.46,4000,189.0,5.2901,1.6406,1123,3892
5.46,4000,356.7,2.8035,0.0000,1123,3892
5.47,4000,326.7,3.0609,0.0000,1123,3892
5.47,4000,376.8,2.6538,0.0000,1123,3892
5.47,4000,508.1,1.9681,0.0000,1123,3892
5.47,4000,392.8,2.5459,0.0000,1123,3892
5.48,4000,385.7,2.5930,0.0000,1123,3890
5.48,4000,152.7,6.5498,1.6231,1123,3890
5.49,4000,339.1,2.9490,0.0000,1123,3890
5.49,4000,354.8,2.8186,0.0000,1123,3890
5.49,4000,528.5,1.8923,0.0000,1123,3890
5.49,4000,523.4,1.9106,0.0000,1123,3890
5.50,4000,452.1,2.2117,0.0000,1123,3890
5.50,4000,401.9,2.4882,0.0000,1123,3889
5.50,4000,191.7,5.2163,1.5859,1123,3889
5.51,4000,400.1,2.4991,0.0000,1123,3889
5.51,4000,378.0,2.6454,0.0000,1123,3889
5.51,4000,376.2,2.6583,0.0000,1124,3889
5.51,4000,537.4,1.8607,0.0000,1124,3889
5.51,4000,538.2,1.8582,0.0000,1124,3889
5.52,4000,395.4,2.5293,0.0000,1124,3889
5.52,4000,180.9,5.5275,1.5162,1124,3889
5.53,4000,427.3,2.3402,0.0000,1124,3889
5.53,4000,351.7,2.8430,0.0000,1124,3889
5.53,4000,368.2,2.7158,0.0000,1124,3889
5.53,4000,384.6,2.5999,0.0000,1124,3889
5.54,4000,369.7,2.7052,0.0000,1124,3889
5.54,4000,364.9,2.7408,0.0000,1124,3887
5.54,4000,192.9,5.1848,1.5387,1124,3887
5.55,4000,399.5,2.5029,0.0000,1124,3887
5.55,4000,397.9,2.5133,0.0000,1124,3887
5.55,4000,404.9,2.4700,0.0000,1124,3887
5.55,4000,406.9,2.4574,0.0000,1125,3887
5.56,4000,380.7,2.6267,0.0000,1125,3887
5.56,4000,203.8,4.9067,1.4611,1125,3887
5.57,4000,272.0,3.6764,0.0000,1125,3887
5.57,4000,354.1,2.8242,0.0000,1125,3887
5.57,4000,378.6,2.6412,0.0000,1125,3887
5.57,4000,323.2,3.0942,0.0000,1125,3887
5.58,4000,363.1,2.7542,0.0000,1125,3885
5.58,4000,219.6,4.5537,1.5389,1125,3885
5.58,4000,522.8,1.9128,0.0000,1125,3885
5.59,4000,394.3,2.5363,0.0000,1125,3885
5.59,4000,368.8,2.7118,0.0000,1125,3885
5.59,4000,354.9,2.8177,0.0000,1125,3885
5.59,4000,397.4,2.5165,0.0000,1125,3885
5.60,4000,394.8,2.5328,0.0000,1126,3885
5.60,4000,400.3,2.4982,0.0000,1126,3883
5.60,4000,231.7,4.3155,1.4208,1126,3883
5.61,4000,354.1,2.8239,0.0000,1126,3883
5.61,4000,390.0,2.5641,0.0000,1126,3883
5.61,4000,393.5,2.5413,0.0000,1126,3883
5.61,4000,399.3,2.5046,0.0000,1126,3883
5.62,4000,375.3,2.6647,0.0000,1126,3883
5.62,4000,375.7,2.6620,0.0000,1126,3880
5.62,4000,190.5,5.2482,1.7135,1126,3880
5.63,4000,506.5,1.9743,0.0000,1126,3880
5.63,4000,391.1,2.5569,0.0000,1126,3880
5.63,4000,490.5,2.0387,0.0000,1126,3880
5.63,4000,368.0,2.7171,0.0000,1126,3880
5.64,4000,454.1,2.2021,0.0000,1127,3880
5.64,4000,400.5,2.4970,0.0000,1127,3878
5.64,4000,190.7,5.2434,1.4385,1127,3878
5.64,4000,533.2,1.8754,0.0000,1127,3878
5.65,4000,542.9,1.8420,0.0000,1127,3878
5.65,4000,401.8,2.4888,0.0000,1127,3878
5.65,4000,423.4,2.3617,0.0000,1127,3878
5.65,4000,402.2,2.4864,0.0000,1127,3878
5.66,4000,349.3,2.8631,0.0000,1127,3877
5.66,4000,185.2,5.4000,1.4690,1127,3877
5.66,4000,420.5,2.3784,0.0000,1127,3877
5.67,4000,363.7,2.7498,0.0000,1127,3877
5.67,4000,513.0,1.9492,0.0000,1127,3877
5.67,4000,540.2,1.8513,0.0000,1127,3877
5.67,4000,404.5,2.4724,0.0000,1128,3877
5.68,4000,399.5,2.5033,0.0000,1128,3876
5.68,4000,189.3,5.2822,1.2626,1128,3876
5.68,4000,391.0,2.5575,0.0000,1128,3876
5.69,4000,381.8,2.6189,0.0000,1128,3876
5.69,4000,367.5,2.7213,0.0000,1128,3876
5.69,4000,488.2,2.0483,0.0000,1128,3876
5.69,4000,518.2,1.9299,0.0000,1128,3876
5.70,4000,385.7,2.5929,0.0000,1128,3876
5.70,4000,357.7,2.7958,0.0000,1128,3875
5.70,4000,215.1,4.6494,1.5692,1128,3875
5.71,4000,498.1,2.0075,0.0000,1128,3875
5.71,4000,461.3,2.1678,0.0000,1128,3875
5.71,4000,337.9,2.9596,0.0000,1128,3875
5.71,4000,488.2,2.0483,0.0000,1128,3875
5.72,4000,315.1,3.1735,0.0000,1129,3875
5.72,4000,379.1,2.6380,0.0000,1129,3873
5.73,4000,104.0,9.6120,1.5023,1125,3873
5.73,4000,296.4,3.3739,0.0000,1125,3873
5.73,4000,361.5,2.7666,0.0000,1125,3873
5.74,4000,372.9,2.6820,0.0000,1125,3873
5.74,4000,210.8,4.7435,1.5581,1125,3873
5.74,4000,302.4,3.3064,0.0000,1125,3873
5.75,4000,292.2,3.4224,0.0000,1125,3873
5.75,4000,340.0,2.9410,0.0000,1125,3873
5.75,4000,336.9,2.9686,0.0000,1125,3873
5.76,4000,351.9,2.8418,0.0000,1125,3873
5.76,4000,162.8,6.1426,1.5978,1125,3873
5.77,4000,369.2,2.7083,0.0000,1125,3873
5.77,4000,484.4,2.0646,0.0000,1125,3873
5.77,4000,341.0,2.9324,0.0000,1125,3873
5.77,4000,363.1,2.7543,0.0000,1125,3873
5.78,4000,352.9,2.8335,0.0000,1126,3872
5.78,4000,161.3,6.1997,1.6019,1126,3872
5.79,4000,372.8,2.6821,0.0000,1126,3872
5.79,4000,482.5,2.0724,0.0000,1126,3872
5.79,4000,353.3,2.8304,0.0000,1126,3872
5.79,4000,362.1,2.7617,0.0000,1126,3872
5.80,4000,385.7,2.5930,0.0000,1126,3872
5.80,4000,346.7,2.8845,0.0000,1126,3872
5.80,4000,186.3,5.3681,1.5134,1126,3872
5.81,4000,299.4,3.3397,0.0000,1126,3872
5.81,4000,456.6,2.1900,0.0000,1126,3872
5.81,4000,364.2,2.7460,0.0000,1126,3872
5.81,4000,392.9,2.5451,0.0000,1126,3872
5.82,4000,525.1,1.9044,0.0000,1126,3870
5.82,4000,175.1,5.7110,1.6286,1126,3870
5.83,4000,369.2,2.7088,0.0000,1126,3870
5.83,4000,390.0,2.5642,0.0000,1127,3870
5.83,4000,381.1,2.6237,0.0000,1127,3870
5.83,4000,372.2,2.6864,0.0000,1127,3870
5.84,4000,391.3,2.5557,0.0000,1127,3870
5.84,4000,389.0,2.5708,0.0000,1127,3868
5.84,4000,190.8,5.2412,1.4235,1127,3868
5.85,4000,375.7,2.6620,0.0000,1127,3868
5.85,4000,371.5,2.6920,0.0000,1127,3868
5.85,4000,378.7,2.6403,0.0000,1127,3868
5.85,4000,375.0,2.6670,0.0000,1127,3868
5.86,4000,380.4,2.6288,0.0000,1127,3867
5.86,4000,199.5,5.0132,1.3662,1127,3867
5.86,4000,293.1,3.4121,0.0000,1128,3867
5.87,4000,491.6,2.0341,0.0000,1128,3867
5.87,4000,339.3,2.9473,0.0000,1128,3867
5.87,4000,351.6,2.8441,0.0000,1128,3867
5.88,4000,388.9,2.5715,0.0000,1128,3867
5.88,4000,388.9,2.5714,0.0000,1128,3866
5.88,4000,216.9,4.6113,1.4668,1128,3866
